Price,Date_Sold,Tenure_Type,New_Build,Address,Property_Type,Num_Bedrooms,Floorplan,Latitude,Longitude,Post_Code,Road_Name,Year_Sold
625000,30 Apr 2021,Freehold,False,"42, Thornhill Road, London, Greater London E10 5LL",Terraced,2.0,True,51.56181,-0.01359,E10 5LL, Thornhill Road,2021
274000,14 Jun 2012,Freehold,False,"42, Thornhill Road, London, Greater London E10 5LL",Terraced,2.0,True,51.56181,-0.01359,E10 5LL, Thornhill Road,2012
215000,30 Jul 2004,Freehold,False,"42, Thornhill Road, London, Greater London E10 5LL",Terraced,2.0,True,51.56181,-0.01359,E10 5LL, Thornhill Road,2004
68000,25 Feb 1999,Freehold,False,"42, Thornhill Road, London, Greater London E10 5LL",Terraced,2.0,True,51.56181,-0.01359,E10 5LL, Thornhill Road,1999
555000,30 Apr 2021,Freehold,False,"23, Trelawn Road, London, Greater London E10 5QD",Terraced,3.0,True,51.55772,-0.00526,E10 5QD, Trelawn Road,2021
270000,24 Mar 2006,Freehold,False,"23, Trelawn Road, London, Greater London E10 5QD",Terraced,3.0,True,51.55772,-0.00526,E10 5QD, Trelawn Road,2006
200000,7 Nov 2005,Freehold,False,"23, Trelawn Road, London, Greater London E10 5QD",Terraced,3.0,True,51.55772,-0.00526,E10 5QD, Trelawn Road,2005
437000,30 Apr 2021,Leasehold,False,"290, Francis Road, London, Greater London E10 6NJ",Flat,3.0,True,51.56486,-0.0074,E10 6NJ, Francis Road,2021
425000,5 Jul 2017,Leasehold,False,"290, Francis Road, London, Greater London E10 6NJ",Flat,3.0,True,51.56486,-0.0074,E10 6NJ, Francis Road,2017
60000,8 Sep 2000,Freehold,False,"290, Francis Road, London, Greater London E10 6NJ",Flat,3.0,True,51.56486,-0.0074,E10 6NJ, Francis Road,2000
54000,10 Jul 1998,Leasehold,False,"290, Francis Road, London, Greater London E10 6NJ",Flat,3.0,True,51.56486,-0.0074,E10 6NJ, Francis Road,1998
400000,30 Apr 2021,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2021
400000,30 Apr 2021,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2021
380000,20 Jul 2018,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2018
380000,20 Jul 2018,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2018
330000,23 Jul 2015,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2015
330000,23 Jul 2015,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2015
138500,26 Apr 2010,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2010
138500,26 Apr 2010,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2010
400000,30 Apr 2021,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2021
400000,30 Apr 2021,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2021
380000,20 Jul 2018,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2018
380000,20 Jul 2018,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2018
330000,23 Jul 2015,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2015
330000,23 Jul 2015,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2015
138500,26 Apr 2010,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2010
138500,26 Apr 2010,Leasehold,False,"41a, St Marys Road, London, Greater London E10 5RB",Flat,1.0,True,51.56027,-0.00745,E10 5RB, St Marys Road,2010
310000,30 Apr 2021,Leasehold,False,"60b, Vicarage Road, Leyton, London, Greater London E10 5EA",Flat,1.0,True,51.56603,-0.01312,E10 5EA, Vicarage Road,2021
160000,18 Apr 2013,Leasehold,False,"60b, Vicarage Road, Leyton, London, Greater London E10 5EA",Flat,1.0,True,51.56603,-0.01312,E10 5EA, Vicarage Road,2013
180000,3 Sep 2007,Leasehold,False,"60b, Vicarage Road, Leyton, London, Greater London E10 5EA",Flat,1.0,True,51.56603,-0.01312,E10 5EA, Vicarage Road,2007
120000,20 Dec 2002,Leasehold,False,"60b, Vicarage Road, Leyton, London, Greater London E10 5EA",Flat,1.0,True,51.56603,-0.01312,E10 5EA, Vicarage Road,2002
58000,24 Sep 1999,Leasehold,False,"60b, Vicarage Road, Leyton, London, Greater London E10 5EA",Flat,1.0,True,51.56603,-0.01312,E10 5EA, Vicarage Road,1999
495000,29 Apr 2021,Leasehold,False,"7a, Warren Road, Leyton, London, Greater London E10 5PZ",Flat,3.0,True,51.55994,-0.00401,E10 5PZ, Warren Road,2021
500000,31 Jan 2018,Leasehold,False,"7a, Warren Road, Leyton, London, Greater London E10 5PZ",Flat,3.0,True,51.55994,-0.00401,E10 5PZ, Warren Road,2018
165000,26 Apr 2013,Leasehold,False,"7a, Warren Road, Leyton, London, Greater London E10 5PZ",Flat,3.0,True,51.55994,-0.00401,E10 5PZ, Warren Road,2013
79995,16 Mar 2001,Leasehold,False,"7a, Warren Road, Leyton, London, Greater London E10 5PZ",Flat,3.0,True,51.55994,-0.00401,E10 5PZ, Warren Road,2001
55000,28 Sep 1999,Leasehold,False,"7a, Warren Road, Leyton, London, Greater London E10 5PZ",Flat,3.0,True,51.55994,-0.00401,E10 5PZ, Warren Road,1999
610000,29 Apr 2021,Freehold,False,"187a, Peterborough Road, London, Greater London E10 6HH",Terraced,4.0,True,51.5754,0.00187,E10 6HH, Peterborough Road,2021
735000,29 Apr 2021,Freehold,False,"32, Matlock Road, London, Greater London E10 6BU",Terraced,3.0,True,51.57643,-0.00559,E10 6BU, Matlock Road,2021
670000,23 Jan 2018,Freehold,False,"32, Matlock Road, London, Greater London E10 6BU",Terraced,3.0,True,51.57643,-0.00559,E10 6BU, Matlock Road,2018
211995,20 Dec 2002,Freehold,False,"32, Matlock Road, London, Greater London E10 6BU",Terraced,3.0,True,51.57643,-0.00559,E10 6BU, Matlock Road,2002
470000,22 Apr 2021,Freehold,False,"103, Skeltons Lane, London, Greater London E10 5BS",Terraced,2.0,True,51.57024,-0.01207,E10 5BS, Skeltons Lane,2021
185000,25 Jul 2003,Freehold,False,"103, Skeltons Lane, London, Greater London E10 5BS",Terraced,2.0,True,51.57024,-0.01207,E10 5BS, Skeltons Lane,2003
138000,6 Mar 2003,Freehold,False,"103, Skeltons Lane, London, Greater London E10 5BS",Terraced,2.0,True,51.57024,-0.01207,E10 5BS, Skeltons Lane,2003
50000,10 May 1996,Freehold,False,"103, Skeltons Lane, London, Greater London E10 5BS",Terraced,2.0,True,51.57024,-0.01207,E10 5BS, Skeltons Lane,1996
37000,24 Aug 1995,Freehold,False,"103, Skeltons Lane, London, Greater London E10 5BS",Terraced,2.0,True,51.57024,-0.01207,E10 5BS, Skeltons Lane,1995
475000,16 Apr 2021,Freehold,False,"82, Byron Road, London, Greater London E10 5DT",Terraced,2.0,True,51.56884,-0.01415,E10 5DT, Byron Road,2021
405000,16 Apr 2021,Leasehold,False,"93, Perth Road, London, Greater London E10 7PA",Flat,2.0,False,51.5668,-0.0317,E10 7PA, Perth Road,2021
262500,23 Jan 2015,Leasehold,False,"93, Perth Road, London, Greater London E10 7PA",Flat,2.0,False,51.5668,-0.0317,E10 7PA, Perth Road,2015
135000,23 Oct 2003,Leasehold,False,"93, Perth Road, London, Greater London E10 7PA",Flat,2.0,False,51.5668,-0.0317,E10 7PA, Perth Road,2003
530000,16 Apr 2021,Leasehold,False,"198, Albert Road, Leyton, London, Greater London E10 6PD",Flat,3.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2021
195000,12 Jan 2005,Leasehold,False,"198, Albert Road, Leyton, London, Greater London E10 6PD",Flat,3.0,False,51.56603,-0.00215,E10 6PD, Albert Road,2005
460000,12 Apr 2021,Leasehold,False,"37, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2021
435000,3 Aug 2018,Leasehold,False,"37, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2018
160000,30 Apr 2010,Leasehold,False,"37, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,2010
64995,4 Jun 1999,Leasehold,False,"37, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,1999
49000,22 May 1997,Leasehold,False,"37, Brunswick Road, London, Greater London E10 6RP",Flat,2.0,True,51.5664,-0.00848,E10 6RP, Brunswick Road,1997
355000,12 Apr 2021,Leasehold,False,"42, Thornhill Gardens, London, Greater London E10 5EN",Flat,2.0,False,51.56213,-0.01127,E10 5EN, Thornhill Gardens,2021
174000,5 Dec 2013,Leasehold,False,"42, Thornhill Gardens, London, Greater London E10 5EN",Flat,2.0,False,51.56213,-0.01127,E10 5EN, Thornhill Gardens,2013
525000,12 Apr 2021,Freehold,False,"18, Pine Close, London, Greater London E10 5TS",Terraced,4.0,False,51.56161,-0.01721,E10 5TS, Pine Close,2021
585000,9 Apr 2021,Freehold,False,"90, Tyndall Road, Leyton, London, Greater London E10 6QH",Terraced,3.0,True,51.562,-0.00839,E10 6QH, Tyndall Road,2021
590000,9 Apr 2021,Freehold,False,"24, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2021
400000,19 Feb 2020,Freehold,False,"24, Wesley Road, London, Greater London E10 6JF",Terraced,3.0,True,51.57024,-0.00659,E10 6JF, Wesley Road,2020
800000,8 Apr 2021,Freehold,False,"54, Liverpool Road, London, Greater London E10 6DN",Terraced,5.0,True,51.5782,-0.00393,E10 6DN, Liverpool Road,2021
320000,20 Jun 2013,Freehold,False,"54, Liverpool Road, London, Greater London E10 6DN",Terraced,5.0,True,51.5782,-0.00393,E10 6DN, Liverpool Road,2013
540000,7 Apr 2021,Freehold,False,"26, Farmer Road, London, Greater London E10 5DL",Terraced,2.0,True,51.56873,-0.013,E10 5DL, Farmer Road,2021
249995,12 Oct 2007,Freehold,False,"26, Farmer Road, London, Greater London E10 5DL",Terraced,2.0,True,51.56873,-0.013,E10 5DL, Farmer Road,2007
60000,22 Aug 2000,Freehold,False,"26, Farmer Road, London, Greater London E10 5DL",Terraced,2.0,True,51.56873,-0.013,E10 5DL, Farmer Road,2000
60000,12 Nov 1999,Freehold,False,"26, Farmer Road, London, Greater London E10 5DL",Terraced,2.0,True,51.56873,-0.013,E10 5DL, Farmer Road,1999
475000,7 Apr 2021,Leasehold,False,"84, Brunswick Road, London, Greater London E10 6RS",Flat,2.0,False,51.56667,-0.00804,E10 6RS, Brunswick Road,2021
460000,14 Jul 2017,Leasehold,False,"84, Brunswick Road, London, Greater London E10 6RS",Flat,2.0,False,51.56667,-0.00804,E10 6RS, Brunswick Road,2017
302000,17 Nov 2014,Leasehold,False,"84, Brunswick Road, London, Greater London E10 6RS",Flat,2.0,False,51.56667,-0.00804,E10 6RS, Brunswick Road,2014
87500,15 Jan 2001,Leasehold,False,"84, Brunswick Road, London, Greater London E10 6RS",Flat,2.0,False,51.56667,-0.00804,E10 6RS, Brunswick Road,2001
575000,1 Apr 2021,Freehold,False,"65, Thornhill Road, London, Greater London E10 5LL",Terraced,3.0,True,51.56181,-0.01359,E10 5LL, Thornhill Road,2021
485000,31 Mar 2021,Freehold,False,"27, Beaumont Road, London, Greater London E10 5BJ",Terraced,0.0,False,51.57098,-0.01333,E10 5BJ, Beaumont Road,2021
168000,3 Nov 2003,Freehold,False,"27, Beaumont Road, London, Greater London E10 5BJ",Terraced,0.0,False,51.57098,-0.01333,E10 5BJ, Beaumont Road,2003
132000,19 Oct 2001,Freehold,False,"27, Beaumont Road, London, Greater London E10 5BJ",Terraced,0.0,False,51.57098,-0.01333,E10 5BJ, Beaumont Road,2001
53500,20 Nov 1996,Freehold,False,"27, Beaumont Road, London, Greater London E10 5BJ",Terraced,0.0,False,51.57098,-0.01333,E10 5BJ, Beaumont Road,1996
300000,31 Mar 2021,Leasehold,False,"59a, Lyndhurst Drive, London, Greater London E10 6JB",Flat,1.0,True,51.5719,-0.00391,E10 6JB, Lyndhurst Drive,2021
265000,29 Mar 2018,Leasehold,False,"59a, Lyndhurst Drive, London, Greater London E10 6JB",Flat,1.0,True,51.5719,-0.00391,E10 6JB, Lyndhurst Drive,2018
385612,31 Mar 2021,Leasehold,False,"62, Seymour Road, Leyton, London, Greater London E10 7LY",Flat,1.0,True,51.56765,-0.02892,E10 7LY, Seymour Road,2021
306000,23 Mar 2017,Leasehold,False,"62, Seymour Road, Leyton, London, Greater London E10 7LY",Flat,1.0,True,51.56765,-0.02892,E10 7LY, Seymour Road,2017
625000,30 Mar 2021,Freehold,False,"296, Capworth Street, London, Greater London E10 7BG",Terraced,5.0,True,51.56878,-0.02151,E10 7BG, Capworth Street,2021
512500,4 Apr 2017,Freehold,False,"296, Capworth Street, London, Greater London E10 7BG",Terraced,5.0,True,51.56878,-0.02151,E10 7BG, Capworth Street,2017
175000,26 Jul 2002,Freehold,False,"296, Capworth Street, London, Greater London E10 7BG",Terraced,5.0,True,51.56878,-0.02151,E10 7BG, Capworth Street,2002
76000,11 Dec 1998,Freehold,False,"296, Capworth Street, London, Greater London E10 7BG",Terraced,5.0,True,51.56878,-0.02151,E10 7BG, Capworth Street,1998
333250,30 Mar 2021,Leasehold,False,"90, Grosvenor Road, Leyton, London, Greater London E10 6LQ",Flat,2.0,True,51.56717,-0.006,E10 6LQ, Grosvenor Road,2021
235000,17 Oct 2014,Leasehold,False,"90, Grosvenor Road, Leyton, London, Greater London E10 6LQ",Flat,2.0,True,51.56717,-0.006,E10 6LQ, Grosvenor Road,2014
70050,27 Oct 2000,Leasehold,False,"90, Grosvenor Road, Leyton, London, Greater London E10 6LQ",Flat,2.0,True,51.56717,-0.006,E10 6LQ, Grosvenor Road,2000
631500,30 Mar 2021,Freehold,False,"52, Radlix Road, London, Greater London E10 7BD",Terraced,3.0,True,51.56687,-0.02001,E10 7BD, Radlix Road,2021
457000,29 Mar 2021,Leasehold,False,"68, Sedgwick Road, London, Greater London E10 6QP",Flat,2.0,True,51.56352,-0.00818,E10 6QP, Sedgwick Road,2021
457000,29 Nov 2016,Leasehold,False,"68, Sedgwick Road, London, Greater London E10 6QP",Flat,2.0,True,51.56352,-0.00818,E10 6QP, Sedgwick Road,2016
185000,4 May 2012,Leasehold,False,"68, Sedgwick Road, London, Greater London E10 6QP",Flat,2.0,True,51.56352,-0.00818,E10 6QP, Sedgwick Road,2012
825000,29 Mar 2021,Freehold,False,"56, Murchison Road, London, Greater London E10 6NB",Terraced,5.0,True,51.56263,-0.00879,E10 6NB, Murchison Road,2021
265000,11 Dec 2009,Freehold,False,"56, Murchison Road, London, Greater London E10 6NB",Terraced,5.0,True,51.56263,-0.00879,E10 6NB, Murchison Road,2009
240000,8 May 2008,Freehold,False,"56, Murchison Road, London, Greater London E10 6NB",Terraced,5.0,True,51.56263,-0.00879,E10 6NB, Murchison Road,2008
980000,29 Mar 2021,Freehold,False,"15, Lea Hall Road, London, Greater London E10 7AR",Terraced,4.0,True,51.56812,-0.01952,E10 7AR, Lea Hall Road,2021
295000,30 Nov 2012,Freehold,False,"15, Lea Hall Road, London, Greater London E10 7AR",Terraced,4.0,True,51.56812,-0.01952,E10 7AR, Lea Hall Road,2012
375000,26 Mar 2021,Leasehold,False,"16, Clementina Road, London, Greater London E10 7PD",Flat,2.0,True,51.56615,-0.03086,E10 7PD, Clementina Road,2021
42000,27 Aug 1998,Leasehold,False,"16, Clementina Road, London, Greater London E10 7PD",Flat,2.0,True,51.56615,-0.03086,E10 7PD, Clementina Road,1998
38000,3 Jul 1998,Leasehold,False,"16, Clementina Road, London, Greater London E10 7PD",Flat,2.0,True,51.56615,-0.03086,E10 7PD, Clementina Road,1998
470000,26 Mar 2021,Leasehold,False,"85a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,True,51.5647,-0.00856,E10 6QB, Dawlish Road,2021
420000,24 Mar 2016,Leasehold,False,"85a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,True,51.5647,-0.00856,E10 6QB, Dawlish Road,2016
207000,15 Aug 2012,Leasehold,False,"85a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,True,51.5647,-0.00856,E10 6QB, Dawlish Road,2012
167000,28 Apr 2006,Leasehold,False,"85a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,True,51.5647,-0.00856,E10 6QB, Dawlish Road,2006
140000,11 Jan 2005,Freehold,False,"85a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,True,51.5647,-0.00856,E10 6QB, Dawlish Road,2005
638500,26 Mar 2021,Freehold,False,"17, Burchell Road, London, Greater London E10 5AY",Terraced,3.0,True,51.56912,-0.015,E10 5AY, Burchell Road,2021
635000,11 Jun 2019,Freehold,False,"17, Burchell Road, London, Greater London E10 5AY",Terraced,3.0,True,51.56912,-0.015,E10 5AY, Burchell Road,2019
54000,20 Jan 1997,Freehold,False,"17, Burchell Road, London, Greater London E10 5AY",Terraced,3.0,True,51.56912,-0.015,E10 5AY, Burchell Road,1997
630000,26 Mar 2021,Freehold,False,"41, Windsor Road, London, Greater London E10 5LP",Terraced,3.0,True,51.56117,-0.01275,E10 5LP, Windsor Road,2021
485000,26 Mar 2021,Freehold,False,"73, Byron Road, London, Greater London E10 5DS",Terraced,3.0,False,51.56865,-0.01373,E10 5DS, Byron Road,2021
580000,26 Mar 2021,Freehold,False,"46, Park Road, Leyton, London, Greater London E10 7BZ",Terraced,4.0,True,51.56659,-0.0193,E10 7BZ, Park Road,2021
840000,26 Mar 2021,Freehold,False,"42, Lyndhurst Drive, London, Greater London E10 6JD",Terraced,5.0,True,51.57154,-0.00407,E10 6JD, Lyndhurst Drive,2021
380000,26 Mar 2021,Leasehold,False,"69a, Thornhill Road, London, Greater London E10 5LL",Flat,2.0,False,51.56181,-0.01359,E10 5LL, Thornhill Road,2021
92000,29 May 2001,Leasehold,False,"69a, Thornhill Road, London, Greater London E10 5LL",Flat,2.0,False,51.56181,-0.01359,E10 5LL, Thornhill Road,2001
650000,26 Mar 2021,Freehold,False,"58, Scotts Road, London, Greater London E10 6LW",Terraced,4.0,True,51.56593,-0.00706,E10 6LW, Scotts Road,2021
442500,26 Mar 2021,Leasehold,False,"68a, Chesterfield Road, London, Greater London E10 6EN",Terraced,2.0,True,51.57469,-0.00423,E10 6EN, Chesterfield Road,2021
146000,21 Mar 2013,Leasehold,False,"68a, Chesterfield Road, London, Greater London E10 6EN",Terraced,2.0,True,51.57469,-0.00423,E10 6EN, Chesterfield Road,2013
180000,26 Mar 2021,Leasehold,False,"Flat 44, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2021
162000,25 Sep 2007,Leasehold,False,"Flat 44, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2007
110000,14 May 2002,Leasehold,False,"Flat 44, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2002
67500,2 Feb 2001,Leasehold,False,"Flat 44, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,2001
43000,26 Jun 1998,Leasehold,False,"Flat 44, Bridge Court, Lea Bridge Road, London, Greater London E10 7JS",Flat,2.0,True,51.56975,-0.0258,E10 7JS, Bridge Court,1998
390000,26 Mar 2021,Freehold,False,"282, Murchison Road, London, Greater London E10 6LU",Terraced,3.0,False,51.5665,-0.00357,E10 6LU, Murchison Road,2021
342000,31 Oct 2014,Freehold,False,"282, Murchison Road, London, Greater London E10 6LU",Terraced,3.0,False,51.5665,-0.00357,E10 6LU, Murchison Road,2014
119000,9 Nov 2001,Freehold,False,"282, Murchison Road, London, Greater London E10 6LU",Terraced,3.0,False,51.5665,-0.00357,E10 6LU, Murchison Road,2001
877750,25 Mar 2021,Freehold,False,"60, Grange Park Road, London, Greater London E10 5ES",Semi-Detached,4.0,True,51.56543,-0.01473,E10 5ES, Grange Park Road,2021
341500,29 Mar 2011,Freehold,False,"60, Grange Park Road, London, Greater London E10 5ES",Semi-Detached,4.0,True,51.56543,-0.01473,E10 5ES, Grange Park Road,2011
707000,25 Mar 2021,Freehold,False,"20, Palamos Road, London, Greater London E10 7JF",Terraced,4.0,True,51.56934,-0.02235,E10 7JF, Palamos Road,2021
274000,3 Oct 2013,Freehold,False,"20, Palamos Road, London, Greater London E10 7JF",Terraced,4.0,True,51.56934,-0.02235,E10 7JF, Palamos Road,2013
250000,18 May 2007,Freehold,False,"20, Palamos Road, London, Greater London E10 7JF",Terraced,4.0,True,51.56934,-0.02235,E10 7JF, Palamos Road,2007
201000,21 Jul 2004,Freehold,False,"20, Palamos Road, London, Greater London E10 7JF",Terraced,4.0,True,51.56934,-0.02235,E10 7JF, Palamos Road,2004
167000,16 Jan 2004,Freehold,False,"20, Palamos Road, London, Greater London E10 7JF",Terraced,4.0,True,51.56934,-0.02235,E10 7JF, Palamos Road,2004
430000,24 Mar 2021,Leasehold,False,"131, Albert Road, Leyton, London, Greater London E10 6PA",Flat,2.0,True,51.56621,-0.00243,E10 6PA, Albert Road,2021
65000,28 Feb 2003,Leasehold,False,"131, Albert Road, Leyton, London, Greater London E10 6PA",Flat,2.0,True,51.56621,-0.00243,E10 6PA, Albert Road,2003
824000,23 Mar 2021,Freehold,False,"132, St Marys Road, London, Greater London E10 5RF",Terraced,3.0,True,51.5615,-0.00552,E10 5RF, St Marys Road,2021
540000,17 Jul 2019,Freehold,False,"132, St Marys Road, London, Greater London E10 5RF",Terraced,3.0,True,51.5615,-0.00552,E10 5RF, St Marys Road,2019
85500,12 Mar 1999,Freehold,False,"132, St Marys Road, London, Greater London E10 5RF",Terraced,3.0,True,51.5615,-0.00552,E10 5RF, St Marys Road,1999
62750,19 Jul 1996,Freehold,False,"132, St Marys Road, London, Greater London E10 5RF",Terraced,3.0,True,51.5615,-0.00552,E10 5RF, St Marys Road,1996
420000,19 Mar 2021,Freehold,False,"58, Thornhill Road, London, Greater London E10 5LL",Semi-Detached,2.0,False,51.56181,-0.01359,E10 5LL, Thornhill Road,2021
490000,19 Mar 2021,Freehold,False,"91, Huxley Road, London, Greater London E10 5QX",Terraced,3.0,True,51.56187,-0.00652,E10 5QX, Huxley Road,2021
765000,19 Mar 2021,Freehold,False,"7, Eatington Road, London, Greater London E10 6EA",Terraced,4.0,True,51.5802,-0.00038,E10 6EA, Eatington Road,2021
145000,30 Jul 1999,Freehold,False,"7, Eatington Road, London, Greater London E10 6EA",Terraced,4.0,True,51.5802,-0.00038,E10 6EA, Eatington Road,1999
465000,18 Mar 2021,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2021
373300,16 Jun 2015,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2015
208000,29 Jun 2012,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2012
159000,21 Dec 2004,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2004
99000,16 Feb 2001,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2001
74000,2 Nov 2000,Leasehold,False,"155, Newport Road, London, Greater London E10 6PG",Flat,2.0,True,51.56547,-0.00145,E10 6PG, Newport Road,2000
740000,18 Mar 2021,Freehold,False,"163, Peterborough Road, London, Greater London E10 6HH",Terraced,4.0,False,51.5754,0.00187,E10 6HH, Peterborough Road,2021
680000,18 Mar 2021,Freehold,False,"54, Sunnyside Road, London, Greater London E10 7BB",Terraced,3.0,True,51.56761,-0.02142,E10 7BB, Sunnyside Road,2021
452500,2 Oct 2015,Freehold,False,"54, Sunnyside Road, London, Greater London E10 7BB",Terraced,3.0,True,51.56761,-0.02142,E10 7BB, Sunnyside Road,2015
667500,16 Mar 2021,Freehold,False,"72, Morley Road, London, Greater London E10 6LL",Terraced,4.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2021
450000,8 Jan 2015,Freehold,False,"72, Morley Road, London, Greater London E10 6LL",Terraced,4.0,True,51.56582,-0.00591,E10 6LL, Morley Road,2015
577000,15 Mar 2021,Freehold,False,"48, Knotts Green Road, Leyton, London, Greater London E10 6DE",Terraced,3.0,True,51.57667,-0.00948,E10 6DE, Knotts Green Road,2021
520000,15 Mar 2021,Freehold,False,"52, Dawlish Road, London, Greater London E10 6QD",Terraced,2.0,True,51.56471,-0.00914,E10 6QD, Dawlish Road,2021
250000,29 Nov 2007,Freehold,False,"52, Dawlish Road, London, Greater London E10 6QD",Terraced,2.0,True,51.56471,-0.00914,E10 6QD, Dawlish Road,2007
56000,23 Jan 1996,Freehold,False,"52, Dawlish Road, London, Greater London E10 6QD",Terraced,2.0,True,51.56471,-0.00914,E10 6QD, Dawlish Road,1996
37500,18 Oct 1995,Freehold,False,"52, Dawlish Road, London, Greater London E10 6QD",Terraced,2.0,True,51.56471,-0.00914,E10 6QD, Dawlish Road,1995
445000,12 Mar 2021,Leasehold,False,"3a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,False,51.5647,-0.00856,E10 6QB, Dawlish Road,2021
450000,20 Jul 2017,Leasehold,False,"3a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,False,51.5647,-0.00856,E10 6QB, Dawlish Road,2017
330000,9 Sep 2014,Leasehold,False,"3a, Dawlish Road, London, Greater London E10 6QB",Flat,2.0,False,51.5647,-0.00856,E10 6QB, Dawlish Road,2014
615000,12 Mar 2021,Freehold,False,"34, Belgrave Road, Leyton, London, Greater London E10 6LD",Terraced,3.0,True,51.56782,-0.00698,E10 6LD, Belgrave Road,2021
162000,6 Nov 2001,Freehold,False,"34, Belgrave Road, Leyton, London, Greater London E10 6LD",Terraced,3.0,True,51.56782,-0.00698,E10 6LD, Belgrave Road,2001
93500,13 Nov 1998,Freehold,False,"34, Belgrave Road, Leyton, London, Greater London E10 6LD",Terraced,3.0,True,51.56782,-0.00698,E10 6LD, Belgrave Road,1998
60000,27 Jul 1998,Freehold,False,"34, Belgrave Road, Leyton, London, Greater London E10 6LD",Terraced,3.0,True,51.56782,-0.00698,E10 6LD, Belgrave Road,1998
